AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CENCOMALLS.SN,CMPC.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,ITAUCL.SN,MALLPLAZA.SN,PARAUCO.SN,RIPLEY.SN,SQM-B.SN
-0.011680311704837854,0.0437499569014701,0.07198837557149806,0.0796226511552307,0.27947687270557187,0.330771547996757,0.1673471051634965,0.007407494497549294,0.14931969955406665,-0.05890753110198865,-0.02272731429712538,0.12342857077280134,0.021621549864910383,-0.19097427420866453,0.2935712370106338
0.001781682039714294,0.07975428642797766,0.14503149999988207,-0.010238879822434543,0.19086583510271193,0.28390246031708033,0.1846153448089356,-0.030615984294268372,0.13861381359130753,-0.05329336731973877,0.05726883592890575,0.06074580372595939,0.20112349547684394,-0.12505939947833333,0.24486904568116308
0.03608074137716688,0.10691808272590686,0.13543425059754233,-0.05242713959901668,0.14285731436925175,0.17254906458548347,0.23143508790833822,-0.021857987718391203,0.08227821487057652,-0.08092478562941019,0.11549707534881493,0.0694598195476166,0.20552114055515358,-0.0899999088041531,0.25035715181968277
0.17268688988289416,0.0805745919728964,0.18297887252249279,0.04568528457904475,0.346671758967005,0.2338495675669794,0.3593744188415804,0.0,0.11487335361901407,0.08235287167957073,0.0469483343731254,0.12899651195712614,0.2906976178395253,0.007166650033833211,0.3596144186933825
0.22270755830663536,0.20126577972882775,0.24202316173318184,0.23364488448406084,0.3110716459630265,0.2123341495872899,0.37674078676238576,0.0865494022434663,0.13125003728324502,0.23267978431709802,0.22936294983364536,0.21111089774305136,0.3483146604366725,0.0810134324163323,0.24063500382137804
0.13409119835060657,0.0778441161235639,0.1260869590774072,0.15868574608730257,0.13121470464683882,0.25530557749223726,0.21678301306936087,0.04779405869346598,0.168984840770126,0.15189860557046098,0.06976746234320341,0.13597835676331815,0.24867718491884117,0.15968913543814311,0.014632759903603576
0.13973365178480956,0.028409344835444772,0.0819794602062518,0.2206897963578791,0.14198480369240563,0.24402820301667694,0.1525325668299733,0.11194169216801497,0.19130418723955156,0.22207452708546227,-0.029166721322195,0.17801049045611306,0.13479897812570396,0.16847832727089962,0.02162147691731109
0.10908251239590538,0.04551155364451365,0.08315666498581198,0.20560112224312843,0.1550625025168504,0.1428095417896249,0.05939405771670403,0.15065175142064025,0.2804094071913017,0.21257870876978924,0.017911713366258963,0.27721654362769144,0.1577938925154101,0.23626364150363788,0.06329609637639422
0.07594935755551013,0.11271674278967536,0.11279958590025396,0.17475730127515732,0.12857140570315062,0.12709812097131445,-0.011494313550925672,0.18867933532308134,0.26312790280207277,0.2065217293907362,0.0941703712203179,0.19154355726505767,0.15135128353658134,0.32384563784926934,-0.00793637195864505
0.01992046828359606,-0.014225729738325033,0.05675656254805572,0.0903030281415822,0.03922652338443222,-0.031811477351493256,-0.11645733542109338,0.07758616163208187,0.14613256946204545,0.047189702083100915,0.07255526427176795,0.11724791418919889,0.05699993105718382,0.20791570735876364,-0.034800417398778705
